p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
Samsung,Màn hình & Máy in,//vn-live-05.slatic.net/p/c91fa82158195d3590e2d44eef93172b.png_720x720q80.jpg_.webp,Non-Mall,Màn hình máy tính Samsung cong LC27RG50FQEXXV 27 inch FullHD 240Hz Chính Hãng,0,6990000,0,0,0,0,0,0,Vi Tính Lê Huy,91,82,100
ASUS,Màn hình & Máy in,//vn-live-05.slatic.net/p/7e8d4b9f4184ce9ef598672905f2113f.jpg_720x720q80.jpg_.webp,Non-Mall,"Màn Hình Chuyên Đồ Họa ASUS ProArt PA27AC 27"" 2K IPS HDR10 100% sRGB - Hàng Chính Hãng",0,13950000,0,0,0,0,0,0,BẢO HÂN TREASURES,98,84,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/fd8934629a9bb71c1dd57b195ced179b.jpg_720x720q80.jpg_.webp,Mall,"Màn Hình LCD HP P24h G4 23.8""FHD 1920x1080/IPS/75Hz/5ms-Hàng chính hãng new 100%",1,4340000,0,0,0,0,1,100,HP Certified Store Vinh Hiển Lộc Tài,100,72,100
No Brand,Màn hình & Máy in,https://cf.shopee.vn/file/8da2a06fd19f4bea3ff2c5c896168a06,Non-Mall,"Giá treo màn hình xoay 360 độ - Chân đứng - Tay dài 23 cm  XL03",3,269041,0,0,0,0,3,100,Điện Tử Phúc An,98,86,100
ASUS,Màn hình & Máy in,//vn-live-05.slatic.net/p/aaa8323e5bfae143e2bc4a23faf4eae5.png_720x720q80.jpg_.webp,Non-Mall,Màn Hình Máy Tính ASUS VG248QG 24 inch 165Hz 0.5ms FreeSync Full HD 2 Loa,0,5550000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/74950d055888f5a22eb00681b93154bf.jpg_720x720q80.jpg_.webp,Mall,"Màn hình máy tính LCD HP P22v G4 9TT53AA  21.5""FHD 1920x1080/TN/60Hz/5ms - Hàng chính hãng",0,3488000,0,0,0,0,0,0,HP Certified Store Vinh Hiển Lộc Tài,100,72,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/16571fadcbdc885e330b62b8f006cf24.jpg_720x720q80.jpg_.webp,Non-Mall,"LCD 22"" Starview S22FHV LED  sản phẩm tốt với chất lượng và độ bền cao  cam kết giống như hình",0,2398800,0,0,0,0,0,0,Trung Oanh Computer,100,---,100
No Brand,Màn hình & Máy in,//vn-live-05.slatic.net/p/a609e1010d1797ecff62f393120056e5.jpg_720x720q80.jpg_.webp,Non-Mall,"Màn hình LCD 27'' Cong Startview S27FHV Full HD 75Hz Gaming   màn hình 24 inch phẳng.  Bảo hành 12 tháng",2,2490000,0,0,0,0,2,100,TDC SHOP,92,100,100
ASUS,Màn hình & Máy in,//vn-live-05.slatic.net/p/4e6456b17d8daaa73177e97c951c3c14.jpg_720x720q80.jpg_.webp,Non-Mall,"Màn hình ASUS ProArt PA278QV 27""/2K/IPS/100% sRGB/100%",0,8900000,0,0,0,0,0,0,PC MARKET,97,56,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/a2478cee2475920a0321eed75ce549d6.png_720x720q80.jpg_.webp,Non-Mall,Màn hình máy tính HP 24Y 1PX48AA 23.8 inch FHD IPS,0,3700000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
No Brand,Màn hình & Máy in,//vn-live-05.slatic.net/p/9a4cae5dc5d8cbd547d0e3bb2af34e4a.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Gaming Starview 24FHV  23.8'' Inchs chính hãng,2,2350000,0,0,0,0,2,100,TDC SHOP,92,100,100
HP,Màn hình & Máy in,//vn-live-05.slatic.net/p/dd7b6f6686ca0cd6988fcc0de4fb6c73.jpg_720x720q80.jpg_.webp,Mall,"Màn hình máy tính HP V19 9TN41AA 18.5""HD 1366x768/TN/60Hz/5ms-Hàng chính hãng new 100%",0,2790000,0,0,0,0,0,0,HP Certified Store Vinh Hiển Lộc Tài,100,72,100
ASUS,Màn hình & Máy in,//vn-live-05.slatic.net/p/c64118d2dd26c14be2301e40d9cb0f2f.png_720x720q80.jpg_.webp,Mall,Màn Hình Di Động ASUS ASUS MB169B+/15.6-inch FHD  IPS/USB,3,4990000,0,0,0,0,3,100,ASUS Flagship Store,91,98,100
Samsung,Màn hình & Máy in,//vn-live-05.slatic.net/p/9e92eebe8362e16784714813c06a04e2.jpg_720x720q80.jpg_.webp,Mall,Màn hình Samsung UHD LS27A800NMEXXV 4k - Hàng chính hãng,1,7900000,0,0,0,0,1,100,ĐIỆN MÁY LANH DUNG,97,60,100
OEM,Màn hình & Máy in,//vn-live-05.slatic.net/p/718635d7f008c90529628ad9e80bd7aa.jpg_720x720q80.jpg_.webp,Non-Mall,Màn Hình Asus Proart Pa278Qv 27Inch Ips 2K 75Hz Chuyên Đồ Họa,0,8880000,0,0,0,0,0,0,TIN HỌC LÊ HUY,97,85,100
LG,Màn hình & Máy in,//vn-live-05.slatic.net/p/3ffcb0741389432c9a1b8049367c1e3f.jpg_720x720q80.jpg_.webp,Mall, Màn hình máy tính LG IPS QHD  144Hz 1ms 27 inches l 27GN800-B l HÀNG CHÍNH HÃNG,8,7990000,1,1,1,0,5,78,LG Flagship Store,87,98,100
Gigabyte,Màn hình & Máy in,//vn-live-05.slatic.net/p/f1a1cc872708c6cb9d5a33a212ec82a8.jpg_720x720q80.jpg_.webp,Non-Mall,Màn hình Gigabyte G27FC ,1,4990000,0,0,0,0,1,100,PC MARKET,97,56,100
Gigabyte,Màn hình & Máy in,//vn-live-05.slatic.net/p/2d9552da11135576e8a896c80956e849.jpg_720x720q80.jpg_.webp,Non-Mall,Màn hình Gigabyte G32QCA-EK ,0,7290000,0,0,0,0,0,0,PC MARKET,97,56,100
Dell,Màn hình & Máy in,//vn-live-05.slatic.net/p/896d594f159c907795edd48b01eeb528.jpg_720x720q80.jpg_.webp,Non-Mall,Màn hình máy tính Dell U2421HE UltraSharp 24 Monitor chính hãng BH 36 Tháng Ben,0,7490000,0,0,0,0,0,0,Ben Computer Store,94,100,100
Vention,TV & Video,//vn-live-05.slatic.net/p/2c774b2982abea0b3c324b3924942024.jpg_720x720q80.jpg_.webp,Mall,Vention Dây cáp HDMI 2.0 4K High Speed  HDMI Male to Male 2.0 Cable Monitor Video Cable with 3D 4K 60Hz cáp HDMI kết nối tivi 1M 2M 3M 5M 10M for HDTV LCD Projector Laptop PS3 PS4 Switch HD HDMI 2.0 Cable,711,46910,9,0,3,30,669,98, Vention flagship store,98,100,96
Vention,TV & Video,//vn-live-05.slatic.net/p/543f204f00d84a7a0d798098d810e8b8.jpg_720x720q80.jpg_.webp,Mall,Vention Dây cáp HDMI 2.1 4K/120Hz 2K/144Hz 3D HDMI 2.1 tốc độ cao 48Gbps HDMI 2.1 For PS4 - INTL,173,120030,0,0,4,10,159,98, Vention flagship store,98,100,96
KEBETEME,TV & Video,//my-live-05.slatic.net/p/317d799e2f8749a2f0973d7bbd2798c0.jpg_720x720q80.jpg_.webp,Mall,KEBETEME AA59-00594A Điều Khiển Từ Xa TV Th&ocirc;ng Minh Samsung AA59-00581A AA59-00582A UE43NU7400U UE40F8000,1,43600,0,0,0,0,1,100,KEBETEME,92,99,97
No Brand,TV & Video,//vn-live-05.slatic.net/p/fb2712f765571c9d3a8714d4e0c82b6e.jpg_720x720q80.jpg_.webp,Non-Mall,REMOTE ĐIỀU KHIỂN TIVI SAMSUNG 4K SMART CONG ,66,28900,6,1,0,6,53,90,Công Ty Anh Quân,95,98,100
Samsung,TV & Video,//vn-live-05.slatic.net/p/667b3b4d2f3e1bfe582929c3274f066e.jpg_720x720q80.jpg_.webp,Non-Mall,Samsung 594 - Remote điều khiển Tivi Samsung Smart thông minh AA59-00594A,433,35000,17,2,8,18,388,96,Kỹ Thuật Phần Cứng - lqv77,97,88,100
OEM,TV & Video,//vn-live-05.slatic.net/original/24b61a3f7dae79b3ed4047fdd176e822.jpg_720x720q80.jpg_.webp,Non-Mall,REMOTE ĐIỀU KHIỂN TIVI TOSHIBA LED/LCD CT-90 ,248,23900,6,2,2,28,210,96,ĐIỆN TỬ TUỆ LÂM,96,99,100
VTC,TV & Video,//vn-live-05.slatic.net/p/d87b7ea960183225e38bf4de90fe1e4d.jpg_720x720q80.jpg_.webp,Non-Mall,Đầu thu truyền hình số mặt đất VTC T201 xem truyền hình miễ phí trọn đời,1,215000,0,0,0,0,1,100,Lê Hà Chi,96,81,100
North Bayou,TV & Video,//vn-live-05.slatic.net/p/e5076e26477af9f3b11a5e9e8e9cc69f.jpg_720x720q80.jpg_.webp,Non-Mall,[Chính Hãng] Model 2021 Khung treo tivi đa năng NB P4 32inch - 55inch [NHẬP KHẨU],20,205000,0,0,0,0,20,100,GLTech 1604566418,100,80,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/6e7a991e48acea9869d07fcf1d7c1736.jpg_720x720q80.jpg_.webp,Non-Mall,Chuột Bay G10s  Hỗ Trợ Tìm Kiếm Giọng Nói 1 Chạm 1 Nút Học Lệnh,293,105000,11,2,10,25,245,94,ngocdangcatv,96,91,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/e6d7990a980c735b769dbf595ef608ca.jpg_720x720q80.jpg_.webp,Non-Mall,Sony 1370 - Remote điều khiển tivi Sony Smart thông minh - RM-L1370,140,45000,1,1,4,5,129,98,Kỹ Thuật Phần Cứng - lqv77,97,88,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/711149c5b5824a56ce1e74450aa47f1c.jpg_720x720q80.jpg_.webp,Non-Mall,Điều khiển cửa cuốn 8 mã gạt 2 tay mã gạt 433 mhz chống nước,16,270000,0,0,0,1,15,98,ĐIỀU KHIỂN CỬA CUỐN THÀNH TRUNG,95,100,100
OEM,TV & Video,//vn-live-05.slatic.net/p/d05bfd86ab0590d1bb45dbf80c71babd.jpg_720x720q80.jpg_.webp,Non-Mall,"COMBO 2 Vỏ Bọc Silicon Bảo Vệ Remote  Điều Khiển TV - Điều Hòa  Chống Hư Hóng  Đổ Nước",8,24600,0,2,0,0,6,86,giadunghanoi,91,100,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/f10d2542b4b4e72c61ff248d182aad1f.jpg_720x720q80.jpg_.webp,Non-Mall,FPT - Remote điều khiển đầu thu truyền hình FPT,113,50000,6,0,5,2,100,94,Kỹ Thuật Phần Cứng - lqv77,97,88,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/0e6bb3994c5ceb2c92541de0fcbefd06.jpg_720x720q80.jpg_.webp,Non-Mall,Chuột Khiển G10 Hỗ Trợ Tìm Kiếm Giọng Nói 1 Chạm 1 Nút Học Lệnh,84,93000,1,3,0,6,74,96,ngocdangcatv,96,91,100
No Brand,TV & Video,https://cf.shopee.vn/file/bbd9d3e33f77237b9fd8e8a7d900a158,Non-Mall,"Giá đỡ 2 màn hình Máy Tính Kẹp Bàn  chuyển động Đầy Đủ 360 độ cho màn Hình 10-27inch M052",24,432391,0,0,0,0,24,100,Điện Tử Phúc An,98,86,100
OEM,TV & Video,//vn-live-05.slatic.net/original/c6a28db7be88e68d73e530da4ba96c36.jpg_720x720q80.jpg_.webp,Non-Mall,REMOTE ĐIỀU KHIỂN TIVI SAMSUNG SMART DÒNG BN59/RM1088+ ,83,30900,2,0,2,4,75,96,ĐIỆN TỬ TUỆ LÂM,96,99,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/a5f7268ca36a7e85b0b23530137db49d.jpg_720x720q80.jpg_.webp,Non-Mall,Remote cửa cuốn 8 mã gạt 433 mhz,35,105000,1,0,0,3,31,96,ĐIỀU KHIỂN CỬA CUỐN THÀNH TRUNG,95,100,100
FPT Play Box,TV & Video,//vn-live-05.slatic.net/p/b306d8e197ecf1dbc72939b1dfca1530.jpg_720x720q80.jpg_.webp,Non-Mall,Remote thay thế điều khiển FPT Playbox 2019 S400,18,68150,2,0,0,3,13,88,Shop87VN ,96,81,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/6720fcd96a1ae30958cab3cb4a9aeea4.jpg_720x720q80.jpg_.webp,Non-Mall,"Jack TV Rắc Tivi Đực Cái F5 5C  Đầu Nối Cáp TV  Đầu BNC ",7,2375,0,0,0,0,7,100,ngocdangcatv,96,91,100
Samsung,TV & Video,//vn-live-05.slatic.net/original/12ff3f23f3f7b851edaca7fffd603597.jpg_720x720q80.jpg_.webp,Non-Mall, Điều Khiển TiVi SAMSUNG,108,46550,2,2,6,9,89,94,Linh Kiện Điện Tử Chợ Trời Hà Nội,91,98,100
OEM,TV & Video,//vn-live-05.slatic.net/p/b6751e78a757d6bde70f9c9cc2e36a92.jpg_720x720q80.jpg_.webp,Non-Mall,Khung Treo Tivi Cố Định Sát Tường 24 - 55inch Bảo Hành 24 Tháng,5,55000,0,0,0,1,4,96,Điện Tử Gia Hân,97,93,100
Samsung,TV & Video,//vn-live-05.slatic.net/p/ade0c4b92ea1ebdb17b133c375169dc2.jpg_720x720q80.jpg_.webp,Non-Mall,Điều khiển giọng nói tivi Samsung RU2019 cho các dòng tivi Samsung từ 2015 đến 2020- Hàng mới chính hãng Tặng kèm Pin,5,547000,0,0,0,0,5,100,Điện Tử Vũ Gia,93,94,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/254d5ecb2a5483005367210a59a26688.jpg_720x720q80.jpg_.webp,Non-Mall, Giá Treo Màn Hình Máy Tính F01 14 - 17 - 19 - 23 - 27 - 29 - 32 Inch - Giá Treo Tivi Xoay 180 Độ,19,58000,1,0,0,2,16,94,Kho Hàng Giá Treo Tivi,97,---,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/19131febce63535578301f828b3d0d7a.png_720x720q80.jpg_.webp,Non-Mall,Điều Khiển TV SONY ĐA NĂNG CÁC ĐỜI TV LED RM ED054,61,29000,4,2,1,7,47,90,Công Ty Anh Quân,95,98,100
OEM,TV & Video,//vn-live-05.slatic.net/p/e332c7cb1cae48b19ff439f5ce48d86e.jpg_720x720q80.jpg_.webp,Non-Mall,"Set 2 Vỏ Bọc Silicon Bảo Vệ Remote  Điều Khiển TV - Điều Hòa  Chống Hư Hóng  Đổ Nước",29,27000,1,0,1,2,25,94,Gia dụng mẹ và bé Đà Nẵng,92,98,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/7507945b6f86e22fac87e1a1029ca9b5.jpg_720x720q80.jpg_.webp,Non-Mall,Chân đế tivi đa năng 19 - 40 inch - Lắp đặt cho mọi hãng tivi,44,145000,0,0,2,4,38,96,Kho Hàng Giá Treo Tivi,97,---,100
TCL,TV & Video,//vn-live-05.slatic.net/p/a88f3c54810616996aeb03960d6c2e04.jpg_720x720q80.jpg_.webp,Non-Mall,TCL 97E - Remote điều khiển tivi TCL thông dụng cho nhiều loại,7,50000,0,0,0,0,7,100,Kỹ Thuật Phần Cứng - lqv77,97,88,100
OEM,TV & Video,//vn-live-05.slatic.net/p/1a18a8525daa7ac25d241296c711228b.jpg_720x720q80.jpg_.webp,Non-Mall,Điều khiển hồng ngoại cho TV Box sử dụng rockchip rk3128 rk3229 rk3228 rk3288 rk3188,3,49000,0,0,0,0,3,100,Khavy Shop 1607233865,95,95,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/ef21dff8ebe8d9d2502b126c39bd123a.jpg_720x720q80.jpg_.webp,Non-Mall,Dây cáp HDMI 2.0 3hcomputer hỗ trợ 4K 3D dùng cho Máy tính Tivi Máy chiếu và Ps4 thuần đồng 19+1 dài 5M 2kx4k  Dây HDMI 2.0 4K x 2K xuất được màn hình 50 IN -5M,6,109000,0,0,0,0,6,100,3H COMPUTER,90,93,100
OEM,TV & Video,//vn-live-05.slatic.net/p/3d2607a7d5dd96a70ce9c27104be77c3.jpg_720x720q80.jpg_.webp,Non-Mall,Chuột bay giọng nói T5M full bàn phím tính năng 3 in 1,52,179000,1,0,2,5,44,96,Khavy Shop 1607233865,95,95,100
OEM,TV & Video,//vn-live-05.slatic.net/original/615ad219e2e0ee01739fd61a3cc3e31f.jpg_720x720q80.jpg_.webp,Non-Mall,Remote - Điều khiển TV SAMSUNG đa năng siêu bền ,148,65000,0,1,5,15,127,96,Topmuachung,93,98,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/545a81fa490fa13891b2c8faa7eb29fb.jpg_720x720q80.jpg_.webp,Non-Mall,Giá treo tivi thẳng tường 26 đến 40 inch sơn tĩnh điện rất bền,86,59000,6,2,6,8,64,88,Công Nghệ Shop,94,99,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/9b6b400a7a9dff13fd5cc48f75d66bc0.jpg_720x720q80.jpg_.webp,Non-Mall,LG 315 - Remote điều khiển Tivi LG Smart Thông minh AKB75095315,62,35000,2,2,2,4,52,92,Kỹ Thuật Phần Cứng - lqv77,97,88,100
OEM,TV & Video,//vn-live-05.slatic.net/p/f6f0f575ab399ab094f66057ba11571e.jpg_720x720q80.jpg_.webp,Non-Mall,Dây cáp cấp nguồn 5V cho Anten có mạch khuếch đại DVB-T2 từ cổng USB,63,37050,5,1,4,9,44,88,GIATOT.shop (Hà Nội),85,100,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/75a0a639a79128e994a083d266d4f6e3.png_720x720q80.jpg_.webp,Non-Mall,"Bọc điều khiển silicon cho tivi  điều hòa",36,15900,2,0,1,2,31,94,Smarthouse.vn,95,100,100
No Brand,TV & Video,//vn-live-05.slatic.net/p/59157def42c6ba18054ed1106073a0f9.jpg_720x720q80.jpg_.webp,Non-Mall,Điều khiển TV Toshiba đa năng màn hình thủy tinh đời cũ thay thế cho tất cả remote tv toshiba đời cũ,2,24000,1,0,0,0,1,60,Điện Dân Dụng HTĐ,95,100,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/04b1d8def5f2e12c6f77f2123c4c26bf.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ  DA1007 GUMAC thiết kế  polo thêu positive,451,129000,3,2,5,27,414,98,GUMAC,98,99,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/77455ed0e35712ff0f65f57b5c009d1b.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ  bèo tay cách điệu DB797 mẫu mới GUMAC,19,229000,0,0,0,0,19,100,GUMAC,98,99,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/735fcfd8c7b53ff0dd185aa1183c5dc4.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ chiết ly tùng GUMAC DB604,119,189000,0,0,7,6,106,96,GUMAC,98,99,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/7c457e090c83dd78002a16c80f44f9b3.jpg_720x720q80.jpg_.webp,Non-Mall,Váy cổ thắt nơ HSU0221,299,45000,5,7,11,38,238,94,Tổng Kho Sỉ Thời Trang Giá Rẻ,88,99,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/3997fe8739a3f1a251c8961815723218.jpg_720x720q80.jpg_.webp,Non-Mall," Đầm Nữ  Dễ Thương Đan Dây Lưng Chất Đũi Dáng Rộng  1m1",1595,52000,57,20,51,88,1379,94,Tổng Kho Yến Trần,95,97,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/6523b26da7b35c72b2deaed6a3d5e1c1.jpg_720x720q80.jpg_.webp,Non-Mall, ĐẦm Suông - Váy Suông CEST From Rộng - Dáng dài,244,50000,4,1,8,20,211,96,Tổng Kho Yến Trần,95,97,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/aa65374857128cac6954e09ec2743a29.jpg_720x720q80.jpg_.webp,Non-Mall,Váy cổ thắt nơ HSU0221,22,49000,0,0,1,3,18,96,Thời Trang Nữ Hari Queen,87,99,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/ea50b93fb75ee39bcd54bef849306aaa.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ cổ vuông đan dây GUMAC DB667,29,199000,1,0,0,0,28,98,GUMAC,98,99,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/7595c9cbd6f27928a5eab87423ea82fd.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ cổ V rút nhún GUMAC DB647,48,249000,0,0,1,3,44,98,GUMAC,98,99,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/7ae3e3a4c50edb4c262891bf27b4f038.jpg_720x720q80.jpg_.webp,Non-Mall,"Đầm trễ vai tiểu thư  váy trễ vai 3 tầng bèo chất voan 2 màu trắng đen - VIETCENVN",81,84040,1,0,4,9,67,94,vietcentrevn,91,96,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/c2620cc18b4b9260f654c60441869a86.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ  sọc cổ bẻ DB713 mẫu mới GUMAC,22,229000,0,0,0,1,21,100,GUMAC,98,99,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/59e3127d94d05f14ab4895b247e77ac6.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ xếp ly eo GUMAC mẫu mới DB571 Chất Liệu Cotton Misa form hơi ôm style công sở,58,229000,0,0,0,4,54,98,GUMAC,98,99,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/80ef440a454e66dfc04086d51fffd617.jpg_720x720q80.jpg_.webp,Non-Mall, Đầm-Váy Suông Gấu Nana Hot,146,50000,1,1,5,11,128,96,Tổng Kho Yến Trần,95,97,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/b68f7556a5b840e3c9df3c7f8fb9bc1f.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ eo chun nhún tùng GUMAC DB633,30,189000,1,0,1,0,28,96,GUMAC,98,99,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/a6db034c7678f29294dc3932d61965ca.png_720x720q80.jpg_.webp,Non-Mall,ĐẦM NGỦ PHI BÓNG REN MÀU SEXY 2 SIZE 45-55KG,176,36960,9,3,13,15,136,90,MINH THU SHOPPING,96,98,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/b4af741bea31ed6b45a0f19c11b371e8.jpg_720x720q80.jpg_.webp,Non-Mall,Đầm body dài tay cổ vuông cúc bấm thời trang XIXO cao cấp sang mịn đẹp,97,81200,4,0,1,3,89,96,XIXO,96,93,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/63abb98b5b88fe7ce3894b971f721e21.jpg_720x720q80.jpg_.webp,Non-Mall,Váy Suông Cotton LAURENT Dáng Dài From Rộng Tới 75KG,82,51800,1,2,2,1,76,96,Tổng Kho Yến Trần,95,97,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/27105efb014930a2c551d3dce6fd5015.jpg_720x720q80.jpg_.webp,Non-Mall,Đầm Voan Hai Dây Nhún Ngực Phối Nút Giữa Dịu Dàng TT0019 ,5,44999,0,0,0,0,5,100,ThoiTrangVang,87,99,100
Dottie,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/812fc28d700525702a074cc10747b5ea.jpg_720x720q80.jpg_.webp,Mall,Đầm dài xếp ly ngực nữ DOTTIE đen - D0145,3,188000,0,0,1,0,2,86,Dottie Store,96,92,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/cc2e491bc91a388e10f4aec918e5d098.jpg_720x720q80.jpg_.webp,Non-Mall,Đầm maxi Shynstores - váy suông nữ 2 dây cổ tim basic vải mềm form rộng freeship,224,59000,13,3,11,22,175,90,Shynstores,93,100,100
BEMINE,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/230d836b5b20a01df45bde64228e7a17.jpg_720x720q80.jpg_.webp,Mall,Đầm chữ A đính nút cổ phối BEMINE MT2122NAU,2,157500,0,0,0,0,2,100,BeMine,99,99,100
The Maven SAIGON,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/627e6f10ff22b9edaff7d8b3932e4f56.jpg_720x720q80.jpg_.webp,Mall,MAVEN -  Váy xoè phối lưới Faren,9,1484000,0,0,1,0,8,96,The Maven SAIGON,95,98,100
OEM,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/02f4bcd82cf599211f8c610739d9293f.jpg_720x720q80.jpg_.webp,Non-Mall,Đầm cổ lọ tay dài ôm body chất thun Borip cao cấp chuẩn hàng Shop,41,65090,1,0,1,0,39,98,Morning MT Shop,95,98,100
BLEUBIRD,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/9a92778c300237a2d4297a264f418ad3.jpg_720x720q80.jpg_.webp,Mall,BLEUBIRD Váy thô dáng xoè phối ren AKI DRESS,7,495000,0,0,0,1,6,98,Bleubird,99,95,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/86815a1013fad206621820b07951428b.jpg_720x720q80.jpg_.webp,Non-Mall," Đầm Body - Váy Body Len Tăm Dài Tay Cổ Tròn Hàng Đẹp Bán Cửa Hàng  Dài Qua Gối  Có Video",20,54900,0,1,0,1,18,96,Tổng Kho Yến Trần,95,97,100
Gumac,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/7101244c4afb77b8edd4df616c94470c.jpg_720x720q80.jpg_.webp,Mall,Đầm nữ  nhún eo tay bèo  DB765 mẫu mới GUMAC,25,248000,0,0,0,1,24,100,GUMAC,98,99,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/b938214e449a92b514ca16d3aca4abbb.jpg_720x720q80.jpg_.webp,Mall,Chân váy công sở,53,69320,4,0,0,3,46,92,Xưởng May Ngọc Anh 1589554449,97,98,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/8f4cc0501c6b90a313675010b8b1be46.jpg_720x720q80.jpg_.webp,Non-Mall, Đầm Nữ Dễ Thương in Hình em Bé Ngộ Nghĩnh,157,51000,4,2,6,11,134,94,Tổng Kho Yến Trần,95,97,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/87f69d32772a8d9f34ea809641d48128.jpg_720x720q80.jpg_.webp,Non-Mall,"Đầm ngủ phối ren kèm quần lót cực sexy   chất thun gân mềm mịn",24,59000,1,0,1,0,22,96,Thanh Huong Shop74,93,95,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/bc8019fc1c1a92348592e84f680c410e.jpg_720x720q80.jpg_.webp,Non-Mall,Đầm Suông Đuôi Cá Cổ Vuông Chất Đũi Buộc Nơ Sau Sang Chảnh,96,74300,0,1,1,4,90,98,Tổng Kho Yến Trần,95,97,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/724ecaec1b48a3c40b0022dc33596919.jpg_720x720q80.jpg_.webp,Non-Mall, Đầm Body Cổ Tròn Rút Sườn Thun Borip Thích Hợp Mặc Đi Tiệc Đi Làm Đi Chơi Phù Hợp Với Mọi Phong Cách,16,102781,0,0,1,0,15,98,Shop Mun Béo,92,99,100
OEM,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/2636b76f70d6790e746cce65a47f10bf.jpg_720x720q80.jpg_.webp,Non-Mall,Váy Xuông Đũi Nơ Kèm Túi Sang Chảnh,15,72000,0,0,0,1,14,98,Tổng Kho Yến Trần,95,97,100
No Brand,Giày dép & Quần áo nữ,//vn-live-05.slatic.net/p/e84962d67fbe4861222d5f2a7185411d.jpg_720x720q80.jpg_.webp,Non-Mall," Váy nữ  váy đầm nữ dễ thương tay dài mặc đi tiệc đi chơi chất đẹp [  VÁY A DÀI ]",79,79000,0,0,0,0,79,100,Mina Nguyen Shop,95,100,100
