p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/cfa98b30bc5b0eb6f17f6524932def44.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y T??nh éê†Øü B?ˇn éê†Ø?ng B†Ø? Dell Optiplex (Core i5 3470/ 8G/ SSD120GB) - M?≠y T??nh Véün Ph?˝ng - B†ßúo H?ˇnh 24 Th?≠ng - T†ß˙ng USB Wifi V?ˇ B?ˇn Di.,Kh??ng c?? é??≠nh gi?≠,3.440.000 É?Æ,0,0,0,0,0,0,THANH B??NH COMPUTER VN,,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/e13069bb3ac592c18b496b85bc119b09.jpg_720x720q80.jpg_.webp,Non-Mall,Card PCI ra 4 c†Ø?ng USB,1 é??≠nh gi?≠,39.000 É?Æ,0,0,0,0,1,5,shopdientugiare 1595348257,91%,93%,100%
No Brand,M?≠y vi t??nh & Laptop,https://i.imgur.com/kcvi8DY.jpg,Non-Mall,"M?≠y T??nh Chí≠i Game,Th??ng c?õy m?≠y t??nh é?†Øü b?ˇn chí≠i game,MAX PC GAMING X7 CPU Core i7 4790 Ram 8GB SSD 128GB GTX 750TI Chí≠i PUBG,LOL, CF, Fifa4, éê†ß® ch†ß® ...+ T†ß˙ng Ngay B?ˇn Ph??m Gi†ßú Cí≠,Chu†Ø?t Led 7 M?ˇu",Kh??ng c?? é??≠nh gi?≠,7.918.000 É?Æ,0,0,0,0,0,0,TDC Computer,86%,96%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/8eacd1a70ba270f7a62e088371d3e8ba.jpg_720x720q80.jpg_.webp,Non-Mall,Th??ng PC GAMING - WORKSTATION  Chuy?¶n Gi†ßú L†ß?p_ Nox _ LDPlayer _ render,14 é??≠nh gi?≠,6.568.000 É?Æ,0,0,0,0,14,5,M?≠y T??nh LSC,100%,90%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/57ecde365a91433067a65d1c92b5d124.jpg_720x720q80.jpg_.webp,Non-Mall,Ram laptop DDRIII 1Gb; 2Gb; 4Gb b??c m?≠y cè?,Kh??ng c?? é??≠nh gi?≠,59.400 É?Æ,0,0,0,0,0,0,shopdientugiare 1595348257,91%,93%,100%
No Brand,M?≠y vi t??nh & Laptop,https://i.imgur.com/VAuXQm4.jpg,Non-Mall,"C?õy M?≠y T??nh Chí≠i Game MAX PC GAMING X7 CPU G620 Ram 4GB HDD 500GB GTX 750TI Chí≠i PUBG,LOL, CF, Fifa4, éê†ß® ch†ß® ...+ T†ß˙ng Ngay B?ˇn Ph??m Gi†ßú Cí≠,Chu†Ø?t Led 7 M?ˇu - M?≠y T??nh Chí≠i Game,Th??ng c?õy m?≠y t??nh é?†Øü b?ˇn chí≠i game",1 é??≠nh gi?≠,4.635.750 É?Æ,0,0,0,0,1,5,PC GAMING TDC,95%,100%,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/b03738df226314558ea690029fe24466.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]M?≠y tr†ß≠m DELL Precision T1700 SFF intel core i3 4130 ram 8GB †Ø? c†Ø?ng SSD 240GB.Qu?ˇ T†ß˙ng. H?ˇng Nh†ß?p Kh†ß?u,1 é??≠nh gi?≠,3.800.000 É?Æ,0,0,0,0,1,5,PC GAMING TDC,95%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,https://i.imgur.com/inblEON.jpg,Non-Mall,"M?≠y T??nh Chí≠i Game,Th??ng c?õy m?≠y t??nh é?†Øü b?ˇn chí≠i game,MAX PC GAMING X7 CPU Core i7 4790 Ram 16GB SSD 240GB GTX 750TI Chí≠i PUBG,LOL, CF, Fifa4, éê†ß® ch†ß® ...+ T†ß˙ng Ngay B?ˇn Ph??m Gi†ßú Cí≠,Chu†Ø?t Led 7 M?ˇu",Kh??ng c?? é??≠nh gi?≠,8.899.000 É?Æ,0,0,0,0,0,0,TDC Computer,86%,96%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/1974e749f4c9c59c57628eabdf15edb1.jpg_720x720q80.jpg_.webp,Non-Mall,†Ø? C†Ø?ng HDD M?≠y t??nh PC/LAPTOP chu†ß?n SATA 500G Caution Ké? Thu†ß?t,21 é??≠nh gi?≠,104.500 É?Æ,3,1,0,1,16,4.2,shoplinkiencu,92%,92%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/7e6603ef45a5226dde4144108035bbd5.jpg_720x720q80.jpg_.webp,Non-Mall,Th??ng CPU Dell optiplex ( Core i5 2400 / 8G / SSD 120GB ) T†ß˙ng chu†Ø?t kh??ng d?õy ch??nh h?úng  b?ˇn di chu†Ø?t  B†ßúo h?ˇnh 24 th?≠ng - H?ˇng nh†ß?p kh†ß?u (X?≠m),40 é??≠nh gi?≠,3.350.000 É?Æ,4,7,3,7,19,3.8,Maytinhauco,76%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/1403fe39b310d7e145606dfc800eba82.jpg_720x720q80.jpg_.webp,Non-Mall,"B†Ø? M?≠y T??nh Chí≠i Game-Live Stream LOL ,CHíˇI PUBG PC, FIFA 4 ,PUBG MOBILE, CF  core i5 Ram 8GB",9 é??≠nh gi?≠,5.900.000 É?Æ,1,0,0,0,8,4.6,TCloud,100%,83%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/7e6603ef45a5226dde4144108035bbd5.jpg_720x720q80.jpg_.webp,Non-Mall,C?õy m?≠y t??nh é?†Øü b?≠n Dell Opitplex 390 ( core i3 / 8G / 500G ) C?? HDMI  T†ß˙ng USB wifi  d?õy HDMI  B?ˇn di chu†Ø?t - H?ˇng nh†ß?p kh†ß?u  B†ßúo h?ˇnh 24 th?≠ng,1 é??≠nh gi?≠,2.719.470 É?Æ,0,0,0,0,1,5,Maytinhauco,76%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/7e6603ef45a5226dde4144108035bbd5.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]Th??ng Dell optiplex 9010 Core i5 3470 / 8G / SSD 120G  Khuy†ß®n Mai USB wifi  B?ˇn di chu†Ø?t - B†ßúo h?ˇnh 02 Néüm,14 é??≠nh gi?≠,3.650.000 É?Æ,1,0,1,1,11,4.5,Ma?Åy Ti?Ånh Ba??o Ngo?úc,86%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/3b25427779335763d7b65b2a3334fef1.jpg_720x720q80.jpg_.webp,Non-Mall,"Nas J1900, CPU 4 l?Êi 2.0Ghz (Phi?¶n b†ßún m†Ø?i nh†ßùt 6.2.3-25426)",Kh??ng c?? é??≠nh gi?≠,2.900.000 É?Æ,0,0,0,0,0,0,Technology_NO1,91%,76%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/191883b893d3feae0d6abd68ab1f9ed5.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? M?≠y T??nh éê†Ø?ng B†Ø? Dell Optiplex 990 (Core i5 / 8G / 500g)  M?ˇn H?™nh Dell 185inch (éêen) T†ß˙ng B?ˇn ph??m chu†Ø?t Dell  USB Wifi  b?ˇn di chu†Ø?t B†ßúo h?ˇnh 24 th?≠ng,8 é??≠nh gi?≠,6.082.350 É?Æ,1,0,0,3,4,4.1,Maytinhauco,76%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,https://filebroker-s.slatic.net/Sf260d2fb8fc244ab89063c2460fb0ac6P.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y t??nh mini CPU J1800 2.41Ghz,4 é??≠nh gi?≠,1.490.000 É?Æ,0,1,0,1,2,4,Technology_NO1,91%,76%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/80d3f54d4aa2a90619a3b6e129058861.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]M?≠y t??nh é?†Øü b?ˇn Dell Optiplex 7020/9020 SFF Core i7 4790 Ram 8Gb SSD 240GB. Qu?ˇ T†ß˙ng B†ßúo h?ˇnh 2 néüm,Kh??ng c?? é??≠nh gi?≠,5.819.900 É?Æ,0,0,0,0,0,0,TDC Computer,86%,96%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/043b8b6d5e7f890faf2329a13f8c4af9.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%][M†Ø?I] B†Ø? m?≠y t??nh chí≠i Game 27 IN CONG 24 IN LED tr?ˇn vi†ØÅn pc gaming si?¶u é?†ß?p gi?≠ si?¶u t†Ø?t th??ng led gaming - Chip intel core i5 i7 ram 8G †Ø? SSD é?i†Ø?n t†Ø? vga r†Øùi c†ØÒc m†ß≠nh,24 é??≠nh gi?≠,7.250.000 É?Æ,0,0,0,0,24,5,DIEUMINHCHAU,96%,85%,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/bca980f0cc326aebf948d7e7e8ec9cc0.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? m?≠y t??nh é?†Øü b?ˇn pc case Dell chip Intel i7/ i5/ i3 s†ßún ph†ß?m tr†Øçn b†Ø? é??ú bao g†Ø?m m?ˇn h?™nh d??ng cho véün ph?˝ng l?ˇm vi†Ø?c h†Øçc t†ß?p trí¯†Øùng h†Øçc t†ß˙ng k??m usb wifi(c†ß?m é?i†Ø?n l?ˇ d??ng),4 é??≠nh gi?≠,2.950.000 É?Æ,0,0,0,1,3,4.8,DIEUMINHCHAU,96%,85%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/460c79896c670ed88741ffbedfd8b972.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? case PC Game LED CPU Dual Core E7/8xxx / Pentium G2010 / Ram 4GB-8GB / HDD 250GB - SSD 120GB / VGA 1GB - 2GB chí≠i PUBG mobile LOL Fifa3 AOE ... + M?ˇn h?™nh + [Q??A T†ß?NG: B†Ø? ph??m chu†Ø?t game + tai nghe] GAG2 + M - LOZ [ Shop Ozin - M?≠y t??nh Ozi,10 é??≠nh gi?≠,4.590.000 É?Æ,0,0,0,0,10,5,†Ø? Zin - H?ˇng ch†ßùt - Gi?≠ th†ß?t,95%,87%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/6a18891aa1808b9f005fb6902127f4c3.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]Case m?≠y t??nh é?†Øü b?ˇn CPU Dual Core E7/8xxx / Core i7-2600 / Ram 4GB / HDD 250GB-500GB / SSD 120GB-240GB + [QU?? T†ß?NG: B†Ø? ph??m chu†Ø?t kh??ng d?õy + b?ˇn di chu†Ø?t] VPI72 - LDV,13 é??≠nh gi?≠,1.490.000 É?Æ,0,0,0,0,13,5,éê†ß≠i vi†Ø?t Computer,94%,100%,100%
Apple,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/d72c162488e83c2e02c143a8f1110202.png_720x720q80.jpg_.webp,Mall,Apple Mac Mini M1 chipset (8G / 16GB RAM - 256GB / 512GB / 1TB SSD) l MGNR3SA/A - MGNT3SA/A - Z12N000B8 - Z12P000HK - Z12P000HM l H??NG CH?çNH H?üNG,13 é??≠nh gi?≠,20.990.000 É?Æ,0,0,0,0,13,5,Apple Flagship Store,93%,99%,100%
No Brand,M?≠y vi t??nh & Laptop,https://filebroker-s.slatic.net/S0c5f1ea435b543bca2300bc0cc2124edj.jpg_720x720q80.jpg_.webp,Non-Mall,m?≠y t??nh chí≠i game i7 ram8 b†Ø? nh†Ø? 128gb,Kh??ng c?? é??≠nh gi?≠,9.900.000 É?Æ,0,0,0,0,0,0,M?≠y T??nh To?ˇn Qu†Ø?c,,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/f147a25cc553ff983293848f75b3966b.jpg_720x720q80.jpg_.webp,Non-Mall,RAM DDR3 2G 4G Buss 1333 Bus 1600 CHO PC V?? LAPTOP,13 é??≠nh gi?≠,38.500 É?Æ,0,0,0,0,13,5,shoplinkiencu,92%,92%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/498fc238b116573c25894cbd5a140db1.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? m?≠y t??nh chí≠i Game m?ˇn 24 inch Led m?ˇn 19 inch M†Ø?I full box gi?≠ r†ßØ chip intel core i5/i3 s†ßún ph†ß?m tr†Øçn b†Ø? chí≠i game  lol cf fifa pubg mobi...,63 é??≠nh gi?≠,5.290.000 É?Æ,2,0,0,5,56,4.8,DIEUMINHCHAU,96%,85%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/bf9b031d1b989e1c066b68eb7950385e.jpg_720x720q80.jpg_.webp,Non-Mall,"M?≠y t??nh PC Game LED CPU Dual Core E7/8xxx / i3-2100 / Ram 4GB-8GB / HDD 250GB - SSD 120GB / VGA 1GB - 2GB chí≠i PUBG mobile, PUBG lite, LOL, CF é?†Ø?t k??ch, Fifa, Cs Go, AOE ... + [Q??A T†ß?NG: Ph??m chu†Ø?t Game, b?ˇn di chu†Ø?t] GAI32 - LDV",22 é??≠nh gi?≠,2.046.110 É?Æ,0,0,0,1,21,5,éê†ß≠i vi†Ø?t Computer,94%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/d90ae5fa8311f1c8041842c217a6a56c.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? m?≠y t??nh PC Game LED CPU Dual Core E7/8xxx / Pentium G2010 / Ram 4GB-8GB / HDD 250GB - SSD 120GB / VGA 1GB - 2GB chí≠i PUBG mobile LOL CF é?†Ø?t k??ch Fifa3 Cs Go ... + M?ˇn h?™nh + [Q??A T†ß?NG: B†Ø? ph??m chu†Ø?t game tai nghe] GAG2 + M - LLD,27 é??≠nh gi?≠,4.379.770 É?Æ,1,0,0,1,25,4.8,éê†ß≠i vi†Ø?t Computer,94%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/151900655def368c5b628d3accd7e1c3.jpg_720x720q80.jpg_.webp,Non-Mall,"éê†Ø?ng B†Ø? Dell Optiplex 990 Core i5 2400 / 8G / SSD 120G - T†ß˙ng USB Wifi , B?ˇn di chu†Ø?t , B†ßúo h?ˇnh 24 th?≠ng",23 é??≠nh gi?≠,3.165.880 É?Æ,2,0,0,4,17,4.5,AucoShop,88%,Kh??ng é?†Ø? th??ng tin,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/0a496c248db22d12628d38468aeaa578.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]M?≠y t??nh éê†Ø?ng B†Ø? DELL OPTIPLEX 3020/9020SFF. H?ˇng nh†ß?p kh†ß?uFullbox th??ng x†Ø?p b†ßúo ha??nh 12 tha?Ång/ C?õ?Åu hi??nh ngí¯í≠??i mua tí¯?ú cho?ún,Kh??ng c?? é??≠nh gi?≠,3.190.000 É?Æ,0,0,0,0,0,0,VIET TRI COMPUTER,,54%,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/de97b9ffd1e47408cea98e1761e19f12.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]M?≠y t??nh Véün Ph?˝ng DELL OPTIPLEX 380 core 2 duo E8400 M?ˇn h?™nh 17inch Wide,Kh??ng c?? é??≠nh gi?≠,1.350.000 É?Æ,0,0,0,0,0,0,Vi t??nh gi?≠ r†ßØ HCM,91%,Kh??ng é?†Ø? th??ng tin,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/d12853fcc011bd885c0906c6de8b66c6.png_720x720q80.jpg_.webp,Non-Mall,"M?≠y T??nh éê†Ø?ng B†Ø? DELL - Optilex 3020 Chipset H81, h†Ø? tr†Øú CPU socket 1150",Kh??ng c?? é??≠nh gi?≠,1.000.000 É?Æ,0,0,0,0,0,0,Huy Ho?ˇng - Linh Ki†Ø?n éêi†Ø?n T†Ø?,,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/8eacd1a70ba270f7a62e088371d3e8ba.jpg_720x720q80.jpg_.webp,Non-Mall,Th??ng PC GAMING - WORKSTATION  Chuy?¶n Gi†ßú L†ß?p_ Nox _ LDPlayer _ render,14 é??≠nh gi?≠,6.568.000 É?Æ,0,0,0,0,14,5,M?≠y T??nh LSC,100%,90%,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/8975ff11a441dac07f6b584d9f50a40f.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y T??nh éê†Øü B?ˇn éê†Ø?ng B†Ø? Dell Optiplex ( 7020/9020 I3 I5 I7 ) - M?≠y T??nh Véün Ph?˝ng - B†ßúo H?ˇnh 24 Th?≠ng - T†ß˙ng USB Wifi V?ˇ B?ˇn Di.,Kh??ng c?? é??≠nh gi?≠,2.580.000 É?Æ,0,0,0,0,0,0,THANH B??NH COMPUTER VN,,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/55dc6d4fb589acac61ff53d0bf268f4b.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM][BH 12 TH?ÅNG] B†Ø? m?≠y t??nh é?†Øü b?ˇn pc FUJITSU NH†ß™P KH†ß?U JAPAN TR†Ø?N B†Ø? C†ßõ M??N H??NH d??ng Véün ph?˝ng c??ng ty h†Øçc t†ß?p lí¯†Ø?t web é??ú c?ˇi é?†ß˙t é?†ß?y é?†Ø? Win ph†ß?n m†ØÅm véün ph?˝ng t†ß˙ng k??m Usb Wifi k†ß®t n†Ø?i wifi,Kh??ng c?? é??≠nh gi?≠,3.050.000 É?Æ,0,0,0,0,0,0,Xí¯†Ø?ng S†Ø? 01,83%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/6a18891aa1808b9f005fb6902127f4c3.jpg_720x720q80.jpg_.webp,Non-Mall,Case m?≠y t??nh é?†Øü b?ˇn CPU Dual Core E7/8xxx / G2010 Ram 4GB / HDD 250GB-500GB / SSD 120GB-240GB + [QU?? T†ß?NG: B†Ø? ph??m chu†Ø?t kh??ng d?õy + b?ˇn di chu†Ø?t] VPG2 - LDV,11 é??≠nh gi?≠,1.490.000 É?Æ,0,0,0,0,11,5,éê†ß≠i vi†Ø?t Computer,94%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/original/667224877d463f202ce9e702e46d4654.jpg_720x720q80.jpg_.webp,Non-Mall,"M?≠y t??nh é?†Ø?ng b†Ø? Dell Optiplex 7010 Intel Core i3 2100 3.10GHz, Ram 8GB, HDD 500GB + T†ß˙ng chu†Ø?t kh??ng d?õy + b?ˇn di - H?ˇng nh†ß?p kh†ß?u.",7 é??≠nh gi?≠,2.850.000 É?Æ,0,1,0,0,6,4.6,Ma?Åy Ti?Ånh Ba??o Ngo?úc,86%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/f4a00177e5d8aec28515df8ff450adbb.png_720x720q80.jpg_.webp,Non-Mall,[HCM]Ngu†Ø?n m?≠y t??nh VSP ATX 650W,Kh??ng c?? é??≠nh gi?≠,187.000 É?Æ,0,0,0,0,0,0,IT ONMART 2,88%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/ba118321e607c4feb9fa8698bfb05de6.jpg_720x720q80.jpg_.webp,Non-Mall,HDD †Ø? C†Ø?ng LAPTOP/PC/CAMERA S†Ø?c kh†Øèe GOOD 320G 500G,25 é??≠nh gi?≠,69.600 É?Æ,1,1,1,1,21,4.6,shoplinkiencu,92%,92%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/2/may-tinh-dong-bo-dell-optiplex-7010-core-i7-3770-ram-8gb-ssd-256gb-tang-usb-thu-wifi-hang-nhap-khau-8908-68103003-5b3ae42d39520588b4fbdc2110988e9e-catalog.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]M?≠y t??nh é?†Ø?ng b†Ø? Dell Optiplex 7010 Core i7 3770 Ram 8GB SSD 256GB + T†ß˙ng USB thu Wifi - H?ˇng nh†ß?p kh†ß?u,6 é??≠nh gi?≠,4.665.650 É?Æ,0,0,1,1,4,4.5,Ma?Åy Ti?Ånh Ba??o Ngo?úc,86%,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/460c79896c670ed88741ffbedfd8b972.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? case PC Game LED CPU Dual Core E7/8xxx / i7-2600 / Ram 4GB-8GB / HDD 250GB - SSD 120GB / VGA 1GB - 2GB chí≠i PUBG mobile PUBG lite LOL CF é?†Ø?t k??ch Fifa Cs Go AOE ... + M?ˇn h?™nh + [Q??A T†ß?NG: B†Ø? ph??m chu†Ø?t game + tai nghe] GAi72 + M - OZ,15 é??≠nh gi?≠,4.276.290 É?Æ,2,0,1,0,12,4.3,†Ø? Zin - H?ˇng ch†ßùt - Gi?≠ th†ß?t,95%,87%,100%
No Brand,M?≠y vi t??nh & Laptop,//my-live-05.slatic.net/p/0aea865e34dd3c76b2b15ce3e1d2f8b7.png_720x720q80.jpg_.webp,Mall,"Kingstone PC3-10600 4G 4GB 2GB RAM Gi?≠ Tr†Ø? DDR3 DDR2 800MHz 1333MHz 1600 MHz, Cho M?≠y T??nh éê†Øü B?ˇn B†Ø? Nh†Ø? RAM",2 é??≠nh gi?≠,78.600 É?Æ,0,0,0,0,2,5,Walram Franchised Computer Store,88%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/a6d3b49ef683ab6fb6ec4bae71b88688.jpg_720x720q80.jpg_.webp,Non-Mall,†Ø? C†Ø?ng 320G 500G PC/LAPTOP S†Ø?c Kh†Øèe GOOD C†Ø?ng Sata,18 é??≠nh gi?≠,69.600 É?Æ,1,1,0,3,13,4.4,shoplinkiencu,92%,92%,100%
No Brand,M?≠y vi t??nh & Laptop,https://filebroker-s.slatic.net/Se4bebe53b0c84444b528d57501185ac9X.jpg_720x720q80.jpg_.webp,Non-Mall,C?õy m?≠y t??nh véün ph?˝ng v?ˇ chí≠i game si?¶u é?†ß?p m?ˇu h†Ø?ng (pink) c?? m†ß˙t k??nh trong su†Ø?t v?ˇ fan,Kh??ng c?? é??≠nh gi?≠,7.800.000 É?Æ,0,0,0,0,0,0,M?≠y T??nh To?ˇn Qu†Ø?c,,Kh??ng é?†Ø? th??ng tin,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/mdc/789b76fac138e3523d1ff54112a8fc93.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]B†Ø? case m?≠y t??nh CPU Dual core E7-8xxx / Core i5-2320 / Ram 4GB / HDD 250GB-500GB / SSD 120GB-240GB + M?ˇn h?™nh + [QU?? T†ß?NG: B†Ø? ph??m chu†Ø?t kh??ng d?õy + b?ˇn di chu†Ø?t] VPI52 + M - LLD,10 é??≠nh gi?≠,2.690.000 É?Æ,2,0,0,0,8,4.2,C†Ø?a h?ˇng th†ß® gi†Ø?i s†Ø? Linh éêan,94%,99%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/725bb6356e0f4040eacc18de7f75c46c.jpg_720x720q80.jpg_.webp,Non-Mall,"V†Øè Case Xigmatek NYX K??m 4 Fan LED 5 M?ˇu M-ATX, 2 m†ß˙t k??nh cí¯†Øùng l†ØÒc 4 qu†ß≠t t†ßún nhi†Ø?t +†Ø?c v??t",6 é??≠nh gi?≠,419.000 É?Æ,0,0,0,0,6,5,NVH COMPUTER,87%,97%,100%
Dell,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/mdc/40a566574563adf18eca7444f2ea694e.jpg_720x720q80.jpg_.webp,Non-Mall,[Tr†ßú g??p 0%]Case m?≠y t??nh é?†Ø?ng b†Ø? HP CPU Dual Core E5xxx/ DEL Core i5-2320 / Ram 4GB / HDD 250GB-500GB / SSD 120GB-240GB [QU?? T†ß?NG: B†Ø? thu wifi b?ˇn di chu†Ø?t] DEI52 - LOZ,11 é??≠nh gi?≠,1.350.000 É?Æ,0,0,1,0,10,4.8,†Ø? Zin - H?ˇng ch†ßùt - Gi?≠ th†ß?t,95%,87%,100%
Intel,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/2ea467c4ec7c6361ad4c63675dd49d3a.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]B†Ø? m?≠y t??nh LGA2L19 m?ˇn h?™nh 19 r†Ø?ng c?? WIFI v?ˇ LOA,1 é??≠nh gi?≠,2.720.000 É?Æ,0,0,0,1,0,4,Vi t??nh L?¶ Gia,88%,100%,100%
Intel,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/f41e7d346f7f4c85d78dfe9ec700d0cf.jpg_720x720q80.jpg_.webp,Non-Mall,Combo main + ram+ chip+ †Ø? + ngu†Ø?n ( é?†Ø? 1 b†Ø? m?≠y t??nh),21 é??≠nh gi?≠,670.000 É?Æ,0,0,0,1,20,5,kh?≠nh h†ßÒng store,96%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/e53834691c0eff89c7ea85da88f99e44.jpg_720x720q80.jpg_.webp,Non-Mall,Case m?≠y t??nh CPU Dual Core E7/8xxx / Core i5-2320 / Ram 4GB / HDD 250GB-500GB/SSD 120G-240GB + [QU?? T†ß?NG: USB thu wifi + b?ˇn di chu†Ø?t] VPI52 - LLD,10 é??≠nh gi?≠,1.490.000 É?Æ,0,0,0,0,10,5,C†Ø?a h?ˇng th†ß® gi†Ø?i s†Ø? Linh éêan,94%,99%,100%
No Brand,M?≠y vi t??nh & Laptop,//vn-live-05.slatic.net/p/mdc/a0a9709b2205ecf4a0b532f59a342f50.jpg_720x720q80.jpg_.webp,Non-Mall,Case m?≠y t??nh é?†Øü b?ˇn HP CPU Dual core E5xxx / DEL Dual core G2010 Ram 4GB / HDD 250GB-500GB / SSD 120GB-240GB [QU?? T†ß?NG: B†Ø? chu†Ø?t ph??m kh??ng d?õy + l??t chu†Ø?t] DEG2 - LDV 1,10 é??≠nh gi?≠,1.390.000 É?Æ,0,0,0,0,10,5,éê†ß≠i vi†Ø?t Computer,94%,100%,100%
No Brand,M?≠y vi t??nh & Laptop,https://filebroker-s.slatic.net/Sf260d2fb8fc244ab89063c2460fb0ac6P.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y t??nh mini CPU J1800 2.41Ghz,4 é??≠nh gi?≠,1.490.000 É?Æ,0,1,0,1,2,4,Technology_NO1,91%,76%,100%
